y,kappa_y,r_ab_y
1.2700000000000005,0.25376746479729884,1.2888720612927296
1.2800000000000002,0.2540282888897958,1.289208274022745
1.29,0.25428130763939727,1.2895345091582768
1.2999999999999998,0.2545267481722421,1.289851052039964
1.3100000000000005,0.2547648313914154,1.2901581804903022
1.3200000000000003,0.25499577212415775,1.2904561649729112
1.33,0.2552197792670455,1.2907452687508953
1.3399999999999999,0.25543705592906824,1.29102574804411
1.3500000000000005,0.25564779957254014,1.2912978521851708
1.3600000000000003,0.25585220215178817,1.2915618237740527
1.37,0.25605045024957057,1.291817898831142
1.38,0.2562427252111842,1.292066306948617
1.3899999999999997,0.2564292032762285,1.2923072714400434
1.4000000000000004,0.2566100557079993,1.2925410094880885
1.4100000000000001,0.2567854489204903,1.2927677322902582
1.42,0.25695554460298964,1.2929876452025835
1.4299999999999997,0.2571204998422586,1.293200947881183
1.4400000000000004,0.25728046724229037,1.2934078344216442
1.4500000000000002,0.2574355950416453,1.2936084934961642
1.46,0.2575860272283684,1.293803108488417
1.4699999999999998,0.2577319036524943,1.293991857626096
1.4800000000000004,0.2578733601361519,1.2941749141111156
1.4900000000000002,0.25801052858128076,1.294352446247434
1.5,0.25814353707497706,1.2945246175664917
1.5099999999999998,0.25827250999248796,1.2946915869502418
1.5200000000000005,0.2583975680978755,1.2948535087517727
1.5300000000000002,0.25851882864237435,1.2950105329135155
1.54,0.25863640546046845,1.295162805083037
1.5499999999999998,0.2587504090637147,1.2953104667264268
1.5600000000000005,0.2588609467323419,1.2954536552392835
1.5700000000000003,0.2589681226046552,1.2955925040553138
1.58,0.25907203776427834,1.295727142752559
1.5899999999999999,0.25917279032526563,1.2958576971572668
1.6000000000000005,0.2592704755151169,1.2959842894454292
1.6100000000000003,0.2593651857557303,1.296107038242006
1.62,0.2594570107423277,1.2962260587178644
1.63,0.2595460375203876,1.296341462684455
1.6399999999999997,0.25963235056062206,1.2964533586862537
1.6500000000000004,0.2597160318320341,1.2965618520910047
1.6600000000000001,0.259797160873091,1.2966670451777853
1.67,0.2598758148610513,1.2967690372229332
1.6799999999999997,0.2599520686794815,1.296867924583865
1.6900000000000004,0.26002599498399953,1.2969638007808202
1.7000000000000002,0.26009766426628234,1.2970567565765667
1.71,0.2601671449163725,1.2971468800541002
1.7199999999999998,0.2602345032833223,1.2972342566923756
1.7300000000000004,0.2602998037342105,1.2973189694401053
1.7400000000000002,0.2603631087115677,1.2974010987876616
1.75,0.2604244787892465,1.2974807228371168
1.7599999999999998,0.2604839727267719,1.2975579173704623
1.7700000000000005,0.26054164752220604,1.2976327559160388
1.7800000000000002,0.2605975584635634,1.2977053098132176
1.79,0.2606517591788094,1.2977756482753682
1.7999999999999998,0.2607043016844764,1.297843838451148
1.8100000000000005,0.2607552364329314,1.2979099454841516
1.8200000000000003,0.26080461235832675,1.2979740325709563
1.83,0.26085247692126723,1.298036161017597
1.8399999999999999,0.26089887615222507,1.2980963902945089
1.8500000000000005,0.2609438546937337,1.2981547780899712
1.8600000000000003,0.2609874558413921,1.2982113803620872
1.87,0.26102972158370846,1.2982662513893357
1.88,0.2610706926408141,1.2983194438197274
1.8899999999999997,0.2611104085020758,1.298371008718597
1.9000000000000004,0.26114890746263564,1.2984209956150692
1.9100000000000001,0.2611862266589064,1.298469452547228
1.92,0.26122240210304914,1.2985164261060191
1.9299999999999997,0.2612574687164604,1.2985619614779225
1.9400000000000004,0.261291460362296,1.2986061024864213
1.9500000000000002,0.26132440987705496,1.298648891632298
1.96,0.2613563491012517,1.2986903701327928
1.9699999999999998,0.2613873089091981,1.298730577959644
1.9800000000000004,0.261417319237922,1.2987695538760495
1.9900000000000002,0.26144640911524397,1.2988073354725695
2.0,0.26147460668703615,1.2988439592020036
2.01,0.2615019392436853,1.298879460413264
2.0200000000000005,0.2615284332457821,1.2989138733842784
2.0300000000000002,0.2615541143490581,1.2989472313539403
2.04,0.2615790074285908,1.2989795665531387
2.05,0.2616031366022979,1.2990109102348892
2.0600000000000005,0.26162652525374025,1.2990412927035897
2.0700000000000003,0.2616491960542525,1.2990707433434272
2.08,0.2616711709844213,1.2990992906459577
2.09,0.2616924713549281,1.2991269622368802
2.1000000000000005,0.26171311782677636,1.2991537849020292
2.1100000000000003,0.26173313043091845,1.299179784612606
2.12,0.26175252858730114,1.299204986549672
2.13,0.26177133112334555,1.2992294151279196
2.1400000000000006,0.2617895562918773,1.299253094018747
2.1500000000000004,0.26180722178852367,1.2992760461726522
2.16,0.261824344768592,1.2992982938409667
2.17,0.261840941863445,1.2993198585969474
2.1799999999999997,0.2618570291963869,1.2993407613562453
2.1900000000000004,0.2618726223980758,1.2993610223967664
2.2,0.2618877366214737,1.299380661377947
2.21,0.26190238655635045,1.299399697359454
2.2199999999999998,0.2619165864433521,1.2994181488193304
2.2300000000000004,0.26193035008764776,1.2994360336716022
2.24,0.2619436908721674,1.2994533692833596
2.25,0.2619566217704411,1.2994701724913293
2.26,0.2619691553590532,1.2994864596179527
2.2700000000000005,0.2619813038297217,1.2995022464869845
2.2800000000000002,0.26199307900101354,1.2995175484386225
2.29,0.2620044923297079,1.2995323803441874
2.3,0.26201555492181644,1.2995467566203622
2.3100000000000005,0.2620262775432708,1.2995606912430036
2.3200000000000003,0.2620366706302886,1.2995741977605395
2.33,0.26204674429942576,1.2995872893069669
2.34,0.2620565083573247,1.2995999786144539
2.3500000000000005,0.26206597231016887,1.2996122780255681
2.3600000000000003,0.2620751453728504,1.2996241995051343
2.37,0.26208403647786077,1.299635754651735
2.38,0.262092654283912,1.2996469547088658
2.3900000000000006,0.2621010071842969,1.299657810575753
2.4000000000000004,0.26210910331499576,1.2996683328178458
2.41,0.2621169505625371,1.2996785316769914
2.42,0.2621245565716204,1.299688417081303
2.4299999999999997,0.26213192875250685,1.2996979986547283
2.4400000000000004,0.2621390742881863,1.2997072857263308
2.45,0.2621460001413258,1.2997162873392878
2.46,0.2621527130610078,1.299725012259619
2.4699999999999998,0.26215921958926297,1.2997334689846471
2.4800000000000004,0.26216552606740434,1.2997416657512053
2.49,0.26217163864216897,1.2997496105435933
2.5,0.2621775632716726,1.2997573111012948
2.51,0.262183305731183,1.2997647749264574
2.5200000000000005,0.26218887161871757,1.2997720092911489
2.5300000000000002,0.2621942663604704,1.2997790212443905
2.54,0.2621994952160738,1.2997858176189774
2.55,0.26220456328369973,1.2997924050380931
2.5600000000000005,0.26220947550500545,1.29979878992172
2.5700000000000003,0.26221423666992844,1.299804978492858
2.58,0.2622188514213351,1.2998109767835513
2.59,0.2622233242595272,1.299816790640733
2.6000000000000005,0.2622276595466115,1.2998224257318922
2.6100000000000003,0.26223186151073524,1.2998278875505676
2.62,0.26223593425019287,1.2998331814216735
2.63,0.26223988173740664,1.2998383125066646
2.6400000000000006,0.2622437078227866,1.2998432858085425
2.6500000000000004,0.2622474162384714,1.2998481061767093
2.66,0.262251010601956,1.2998527783116745
2.67,0.2622544944196073,1.2998573067696158
2.6799999999999997,0.2622578710900734,1.2998616959668041
2.6900000000000004,0.26226114390758754,1.2998659501838903
2.7,0.262264316065172,1.299870073570063
2.71,0.26226739065774285,1.2998740701470781
2.7199999999999998,0.26227037068512077,1.299877943813167
2.7300000000000004,0.26227325905494925,1.2998816983468227
2.74,0.26227605858552305,1.2998853374104733
2.75,0.2622787720085309,1.2998888645540407
2.76,0.2622814019717138,1.299892283218392
2.7700000000000005,0.26228395104144164,1.2998955967386836
2.7800000000000002,0.2622864217052115,1.2998988083476066
2.79,0.2622888163740687,1.2999019211785274
2.8,0.2622911373849546,1.2999049382685386
2.8100000000000005,0.26229338700298155,1.2999078625614102
2.8200000000000003,0.26229556742363874,1.2999106969104564
2.83,0.2622976807749301,1.2999134440813092
2.84,0.2622997291194469,1.2999161067546117
2.8500000000000005,0.26230171445637646,1.2999186875286255
2.8600000000000003,0.2623036387234499,1.2999211889217608
2.87,0.2623055037988296,1.2999236133750267
2.88,0.26230731150293884,1.2999259632544082
2.8900000000000006,0.26230906360023576,1.2999282408531698
2.9000000000000004,0.2623107618009321,1.2999304483940881
2.91,0.26231240776266057,1.2999325880316168
2.92,0.2623140030920893,1.299934661853984
2.9299999999999997,0.2623155493464883,1.2999366718852274
2.9400000000000004,0.2623170480352471,1.2999386200871645
2.95,0.2623185006213456,1.2999405083613045
2.96,0.2623199085227809,1.2999423385507003
2.9699999999999998,0.26232127311394876,1.2999441124417446
2.9800000000000004,0.2623225957269841,1.2999458317659098
2.99,0.26232387765305926,1.299947498201436
3.0,0.2623251201436434,1.2999491133749659
3.01,0.26232632441172227,1.2999506788631299
3.0200000000000005,0.26232749163298125,1.2999521961940834
3.0300000000000002,0.2623286229469516,1.2999536668489955
3.04,0.26232971945812184,1.2999550922634935
3.05,0.262330782237015,1.2999564738290619
3.0600000000000005,0.26233181232123237,1.2999578128943985
3.0700000000000003,0.2623328107164657,1.2999591107667303
3.08,0.262333778397478,1.2999603687130872
3.09,0.26233471630905447,1.2999615879615378
3.1000000000000005,0.26233562536692373,1.2999627697023861
3.1100000000000003,0.2623365064586517,1.2999639150893338
3.12,0.2623373604445067,1.2999650252406032
3.13,0.2623381881582991,1.2999661012400296
3.1400000000000006,0.2623389904081949,1.2999671441381173
3.1500000000000004,0.26233976797750375,1.299968154953064
3.16,0.2623405216254433,1.2999691346717548
3.17,0.2623412520878803,1.2999700842507236
3.1799999999999997,0.2623419600780482,1.2999710046170876
3.1900000000000004,0.26234264628724313,1.2999718966694502
3.2,0.2623433113854987,1.2999727612787786
3.21,0.26234395602223937,1.2999735992892525
3.2199999999999998,0.26234458082691453,1.2999744115190885
3.2300000000000004,0.2623451864096127,1.2999751987613386
3.24,0.2623457733616566,1.2999759617846625
3.25,0.26234634225618053,1.2999767013340788
3.26,0.26234689364868957,1.2999774181316914
3.2700000000000005,0.26234742807760175,1.2999781128773944
3.2800000000000002,0.2623479460647735,1.2999787862495549
3.29,0.262348448116009,1.2999794389056745
3.3,0.2623489347215536,1.2999800714830312
3.3100000000000005,0.2623494063565728,1.2999806845993018
3.3200000000000003,0.26234986348161554,1.2999812788531637
3.33,0.26235030654306396,1.2999818548248796
3.34,0.2623507359735693,1.2999824130768642
3.3500000000000005,0.2623511521924735,1.2999829541542323
3.3600000000000003,0.2623515556062194,1.2999834785853313
3.37,0.26235194660874683,1.2999839868822565
3.38,0.2623523255818776,1.299984479541351
3.3900000000000006,0.26235269289568774,1.2999849570436912
3.4000000000000004,0.26235304890886924,1.299985419855554
3.41,0.2623533939690798,1.299985868428874
3.42,0.2623537284132826,1.2999863032016843
3.4299999999999997,0.26235405256807487,1.2999867245985426
3.4400000000000004,0.26235436675000684,1.2999871330309474
3.45,0.262354671265891,1.299987528897739
3.46,0.2623549664131014,1.2999879125854883
3.4699999999999998,0.26235525247986385,1.2999882844688748
3.4800000000000004,0.2623555297455376,1.2999886449110523
3.49,0.2623557984808879,1.2999889942640033
3.5,0.26235605894835057,1.299989332868882
3.51,0.2623563114022876,1.2999896610563486
3.5200000000000005,0.2623565560892363,1.2999899791468912
3.5300000000000002,0.2623567932481495,1.2999902874511382
3.54,0.2623570231106289,1.2999905862701633
3.55,0.2623572459011514,1.2999908758957774
3.5600000000000005,0.26235746183728803,1.2999911566108153
3.5700000000000003,0.26235767112991654,1.2999914286894099
3.58,0.2623578739834271,1.2999916923972616
3.59,0.2623580705959222,1.299991947991897
3.6000000000000005,0.2623582611594098,1.2999921957229201
3.6100000000000003,0.26235844585999074,1.299992435832256
3.62,0.2623586248780406,1.2999926685543877
3.63,0.2623587983883862,1.2999928941165844
3.6400000000000006,0.26235896656047547,1.2999931127391238
3.6500000000000004,0.26235912955854335,1.2999933246355067
3.66,0.2623592875417725,1.2999935300126662
3.67,0.26235944066444805,1.299993729071169
3.6799999999999997,0.26235958907610873,1.2999939220054115
3.6900000000000004,0.2623597329216927,1.2999941090038099
3.7,0.2623598723416791,1.2999942902489834
3.71,0.2623600074722254,1.2999944659179339
3.7199999999999998,0.2623601384452999,1.299994636182217
3.7300000000000004,0.2623602653888111,1.2999948012081113
3.74,0.2623603884267323,1.299994961156779
3.75,0.26236050767922275,1.299995116184425
3.76,0.2623606232627451,1.2999952664424481
3.7700000000000005,0.26236073529017884,1.2999954120775898
3.7800000000000002,0.26236084387093067,1.2999955532320768
3.79,0.26236094911104146,1.2999956900437601
3.8,0.2623610511132897,1.29999582264625
3.8100000000000005,0.26236114997729176,1.299995951169046
3.8200000000000003,0.26236124579959935,1.2999960757376638
3.83,0.2623613386737937,1.2999961964737576
3.84,0.2623614286905769,1.2999963134952386
3.8500000000000005,0.2623615159378606,1.2999964269163908
3.8600000000000003,0.26236160050085183,1.2999965368479818
3.87,0.2623616824621361,1.299996643397372
3.88,0.2623617619017581,1.299996746668618
3.8900000000000006,0.26236183889729997,1.2999968467625758
3.9000000000000004,0.2623619135239568,1.299996943776998
3.91,0.2623619858546107,1.2999970378066303
3.92,0.2623620559599008,1.299997128943303
3.9300000000000006,0.26236212390829355,1.2999972172760215
3.9400000000000004,0.2623621897661488,1.299997302891053
3.95,0.2623622535977846,1.29999738587201
3.96,0.26236231546554034,1.2999974662999332
3.9699999999999998,0.2623623754298376,1.29999754425337
3.9800000000000004,0.26236243354923877,1.299997619808451
3.99,0.2623624898805047,1.2999976930389647
4.0,0.26236254447864993,1.2999977640164295
